genome_id	genome_name	taxonomy
2491085.3	Candidatus Methanolliviera hydrocarbonicum strain NM1b	Candidatus Methanolliviera, Candidatus Methanollivieraceae, Candidatus Methanoliparales, Candidatus Methanoliparia, Euryarchaeota, Archaea, cellular organisms
2494373.3	Flammeovirga sp. L12M1	Flammeovirga, Flammeovirgaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2495426.3	Candidatus Methanosuratus sp. strain Ch88	Candidatus Methanosuratincola, Candidatus Methanomethylicaceae, Candidatus Methanomethylicales, Candidatus Methanomethylicia, Candidatus Verstraetearchaeota, TACK group, Archaea, cellular organisms
2496273.3	Clostridiales bacterium SYSU GA17129	Xylanivirga, Xylanivirgaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2496557.3	Paenibacillus spiritus strain MER_111	Paenibacillus, Paenibacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2497860.3	Cellulosilyticum sp. WCF-2	Cellulosilyticum, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2498845.5	Cerasibacillus sp. CC-CFT480	Cerasibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2498847.4	Quisquiliibacterium sp. CC-CFT501	Zeimonas, Burkholderiaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2499145.3	Rhodococcus sp. X156	Rhodococcus, Nocardiaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2500179.3	Rhodospirillaceae bacterium Gri0909	Hwanghaeella, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2502183.3	Telmatospirillum sp. J64-1	Telmatospirillum, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2507161.3	Sporanaerobacter sp. NJN-17	Tissierella, Tissierellaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2507553.3	Aphanocapsa feldmannii 277cV	Aphanocapsa, Merismopediaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2508949.3	Candidatus Borkfalki ceftriaxensis strain HDS1380	Candidatus Borkfalkia, Candidatus Borkfalkiaceae, Candidatus Borkfalkiales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2509361.3	Erythrobacter sp. CFH 74456	Erythrobacter, Erythrobacter/Porphyrobacter group, Erythrobacteraceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
251051.4	Caldibacillus thermolactis DSM 23332	Caldibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2511025.3	Polymorphobacter sp. DJ1R-1	Polymorphobacter, Sphingosinicellaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2511069.3	Synechococcus sp. RSCCF101	Synechococcus, Synechococcaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2511995.3	Xanthomonadaceae bacterium AQ6-296	Pseudolysobacter, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
251221.4	Gloeobacter violaceus PCC 7421	Gloeobacter, Gloeobacteraceae, Gloeobacterales, Gloeobacteria, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2512248.3	Candidatus Brocadia sp. BROELEC01	Candidatus Brocadia, Candidatus Brocadiaceae, Candidatus Brocadiales, Candidatus Brocadiia, Planctomycetes, PVC group, Bacteria, cellular organisms
251229.3	Chroococcidiopsis thermalis PCC 7203	Chroococcidiopsis, Chroococcidiopsidaceae, Chroococcidiopsidales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
251538.3	Candidatus Blochmannia ocreatus C-006	Candidatus Blochmannia, ant endosymbionts, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
251540.4	Candidatus Blochmannia vicinus C-028	Candidatus Blochmannia, ant endosymbionts, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2516559.3	Cytophagaceae bacterium 30S-ANTBAC	Aquirufa, Cytophagaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2518989.3	Halieaceae bacterium IMCC3088	Aequoribacter, Halieaceae, Cellvibrionales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
252305.5	Oceanicola batsensis HTCC2597	Pseudooceanicola, Rhodobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2527970.3	Planctomycetes bacterium Enr8	Blastopirellula, Pirellulaceae, Pirellulales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2527980.3	Planctomycetes bacterium Pan189	Planctomycetes, PVC group, Bacteria, cellular organisms
2527983.3	Planctomycetes bacterium Pan44	Caulifigura, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2527989.3	Planctomycetes bacterium CA12	Alienimonas, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2527995.3	Planctomycetes bacterium Mal52	Symmachiella, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2528007.3	Planctomycetes bacterium Pla110	Polystyrenella, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2528023.3	Planctomycetes bacterium ETA_A1	Urbifossiella, Gemmataceae, Gemmatales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2528025.3	Planctomycetes bacterium SV_7m_r	Planctomycetes, PVC group, Bacteria, cellular organisms
2528026.3	Planctomycetes bacterium Mal4	Maioricimonas, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2528027.3	Planctomycetes bacterium V22	Calycomorphotria, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2528642.3	Rhizobiales bacterium PAMC 29148	Lichenihabitans, Lichenihabitantaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2528828.3	bacterium (Candidatus Stahlbacteria) strain E44_bin36	Candidatus Stahlbacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2528828.5	bacterium (Candidatus Stahlbacteria) strain E29_bin14	Candidatus Stahlbacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
252967.3	Spirochaeta perfilievii strain P	Thiospirochaeta, Spirochaetaceae, Spirochaetales, Spirochaetia, Spirochaetes, Bacteria, cellular organisms
2530374.3	Jiangella sp. KC603	Jiangella, Jiangellaceae, Jiangellales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
254246.4	Aquicella lusitana strain SGT-39	Aquicella, Coxiellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
254247.3	Aquicella siphonis strain SGT-108	Aquicella, Coxiellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2545760.3	Paenibacillus sp. 18JY21-1	Paenibacillus, Paenibacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2545761.3	Flaviaesturariibacter sp. 17J68-15	Flaviaesturariibacter, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2546344.3	Cumulibacter sp. G-1	Cumulibacter, Geodermatophilaceae, Geodermatophilales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
254945.26	Ehrlichia ruminantium str. Welgevonden (Prj:9614)	Ehrlichia, Anaplasmataceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
255435.5	uncultured Formosa sp. strain AG-337-K17	Formosa, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
255719.3	Buchnera aphidicola (Chaitophorus populeti) strain CpopBac	Buchnera, Erwiniaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2557994.3	Sphingobacterium sp. CZ-2	Sphingobacterium, Sphingobacteriaceae, Sphingobacteriales, Sphingobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2558174.3	Candidatus Hydrogenosomobacter endosymbioticus 200920	Candidatus Hydrogenosomobacter, Holosporaceae, Holosporales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2561898.4	Campylobacter sp. CGEMS strain 19S00001	Campylobacter, Campylobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2561926.3	Nitratireductor sp. XY-223	Nitratireductor, Phyllobacteriaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2562283.3	Sinimarinibacterium sp. CAU 1509	Sinimarinibacterium, Sinobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2562294.3	Soehngenia sp. 1933P	Soehngenia, Tissierellaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2562451.3	Vagococcus sp. CF-49	Vagococcus, Enterococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2562704.15	Elusimicrobium sp. B40_60.fa	Elusimicrobium, Elusimicrobiaceae, Elusimicrobiales, Elusimicrobia, Elusimicrobia, Bacteria, cellular organisms
2562705.86	Akkermansiaceae bacterium strain FRAM18_bin339	Akkermansiaceae, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
2565273.3	Candidatus Defluviicoccus seviourii	Defluviicoccus, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2565777.3	Isachenkonia alkalipeptolytica strain Z-1701	Isachenkonia, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2569539.3	Ferrimonas sp. IMCC35002	Ferrimonas, Ferrimonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2569760.3	Terrabacteria group bacterium ANGP1 strain NP_1	Bacteria
2569862.14	Methyloversatilis sp. 46_gen_cov.2	Methyloversatilis, Sterolibacteriaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2570229.3	Phreatobacter sp. NMCR1094	Phreatobacter, Phreatobacteraceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2570323.3	Rivibacter sp. C1-9	Pseudorivibacter, Burkholderiales genera incertae sedis, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2570586.3	Candidatus Bandiella numerosa Ewo1	Candidatus Bandiella, Candidatus Midichloriaceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2571148.3	Chitiniphilus sp. HX-2-15	Chitiniphilus, Chromobacteriaceae, Neisseriales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2576307.3	Caloramator sp. E03	Caloramator, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2576308.3	Nakamurella sp. N5BH11	Nakamurella, Nakamurellaceae, Nakamurellales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2579976.3	Firmicutes bacterium CS-1	Culicoidibacter, Culicoidibacteraceae, Culicoidibacterales, Culicoidibacteria, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2582913.3	Emcibacter sp. MEBiC09520	Luteithermobacter, Emcibacteraceae, Emcibacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2583808.3	Aggregicoccus sp. 17bor-14	Aggregicoccus, Myxococcaceae, Cystobacterineae, Myxococcales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2584524.3	Teredinibacter sp. ISS155	Thalassocella, Phyllobacteriaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2585135.3	Georgenia sp. Z294	Georgenia, Bogoriellaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2586642.3	Desulfobotulus sp. PAR22N	Desulfobotulus, Desulfobacteraceae, Desulfobacterales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2588535.4	Candidatus Methylopumilus rimovensis strain MMS-RI-1	Candidatus Methylopumilus, Methylophilaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2591008.3	Cellvibrionaceae bacterium R142	Exilibacterium, Cellvibrionaceae, Cellvibrionales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2591009.3	Rhodospirillaceae bacterium R148	Denitrobaculum, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2592383.3	Aliikangiella sp. M105	Aliikangiella, Pleioneaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2593301.3	Reinekea sp. SSH23	Reinekea, Saccharospirillaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2593652.3	Bacillaceae bacterium R1DC41	Mangrovibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2593672.3	Arcobacter sp. FWKO B	Arcobacter, Arcobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2594003.3	Ferrovibrio sp. K5	Ferrovibrio, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2594267.3	Microlunatus speluncae strain SYSU K12189	Microlunatus, Propionibacteriaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
259564.15	Methanococcoides burtonii DSM 6242	Methanococcoides, Methanosarcinaceae, Methanosarcinales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
2597224.3	Candidatus Acidulodesulfobacterium acidiphilum strain AP4	Candidatus Acidulodesulfobacterium, Candidatus Acidulodesulfobacterales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2601575.3	Candidatus Cytomitobacter indipagum strain 1605	Candidatus Cytomitobacter, Holosporaceae, Holosporales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2601646.3	Candidatus Sneabacter namystus strain 1621	Candidatus Sneabacter, Rickettsieae, Rickettsiaceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2601677.3	Chloroflexi bacterium 3753O	Tepidiforma, Tepidiformaceae, Tepidiformales, Tepidiformia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
2602016.3	Rhodospirillaceae bacterium R5959	Hypericibacter, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2602574.15	Candidatus Aquarickettsia rohweri strain Acer BE 8867	Candidatus Aquarickettsia, Candidatus Midichloriaceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2603660.3	Planctomycetales bacterium 10988	Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2604328.3	Rhizobiales bacterium SYSU G02060	Rhabdaerophilum, Rhabdaerophilaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2605429.3	Mycobacterium sp. LNNU 331112	Hoyosella, Mycobacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2605789.3	Pyramidobacter sp. SM-530-WT-4B	Pyramidobacter, Synergistaceae, Synergistales, Synergistia, Synergistetes, Bacteria, cellular organisms
2606450.3	Alicyclobacillus sp. TC	Alicyclobacillus, Alicyclobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2606906.3	Thermoanaerobacteraceae bacterium A05MB	Calorimonas, Thermoanaerobacteraceae, Thermoanaerobacterales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2607769.3	Symploca sp. SIO1C2	Symploca, Microcoleaceae, Oscillatoriales, Oscillatoriophycideae, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2607812.3	Symploca sp. SIO2E9	Symploca, Microcoleaceae, Oscillatoriales, Oscillatoriophycideae, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2608001.3	Taibaiella sp. KVB11	Taibaiella, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2608089.5	Ekhidna sp. strain SP5BCY1	Ekhidna, Reichenbachiellaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2608984.3	Candidatus Nitrosymbiomonas proteolyticus strain 317325-2	Candidatus Nitrosymbiomonas, Armatimonadetes incertae sedis, Armatimonadetes, Terrabacteria group, Bacteria, cellular organisms
2608985.3	Candidatus Desulfobacillus denitrificans strain 317325-3	Candidatus Desulfobacillus, Betaproteobacteria incertae sedis, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2608986.3	Candidatus Denitrolinea symbiosum strain 317325-4	Candidatus Denitrolinea, Anaerolineaceae, Anaerolineales, Anaerolineae, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
2608987.3	Rhizobiales bacterium Sp-1	Segnochrobactrum, Segnochrobactraceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2610891.3	Cysteiniphilum sp. JM-1	Cysteiniphilum, Fastidiosibacteraceae, Thiotrichales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
261317.3	Buchnera aphidicola (Cinara tujafilina)	Buchnera, Erwiniaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2613842.3	Wenzhouxiangella sp. W260	Wenzhouxiangella, Wenzhouxiangellaceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2613922.3	Alkalilimnicola sp. S0819	Alkalilimnicola, Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2614228.11	Desulfuromusa sp. D100SM.bin.1	Desulfuromusa, Desulfuromonadaceae, Desulfuromonadales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2614248.12	Ardenticatenales bacterium strain HK-STAS-CHLO-8	Ardenticatenales, Ardenticatenia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
2614248.5	Ardenticatenales bacterium strain Aved_18-Q3-R54-62_BATAC.767	Ardenticatenales, Ardenticatenia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
262543.8	Exiguobacterium sibiricum 255-15	Exiguobacterium, Bacillales Family XII. Incertae Sedis, Bacillales incertae sedis, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
262719.5	Mycoplasma hyopneumoniae J	Mesomycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
262723.5	Mycoplasma synoviae 53	Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
263820.9	Picrophilus torridus DSM 9790	Picrophilus, Picrophilaceae, Thermoplasmatales, Thermoplasmata, Candidatus Thermoplasmatota, Archaea, cellular organisms
264203.5	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Zymomonas, Zymomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
264251.5	Cellulosimicrobium funkei strain U11	Cellulosimicrobium, Promicromonosporaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
264462.9	Bdellovibrio bacteriovorus HD100	Bdellovibrio, Bdellovibrionaceae, Bdellovibrionales, Oligoflexia, Proteobacteria, Bacteria, cellular organisms
264731.4	Prevotella ruminicola 23	Prevotella, Prevotellaceae, Bacteroidales, Bacteroidia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
264732.11	Moorella thermoacetica ATCC 39073	Moorella, Moorella group, Thermoanaerobacteraceae, Thermoanaerobacterales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2650924.3	Aestuariivirga litoralis strain Ju07	Aestuariivirga, Aestuariivirgaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
265311.5	Mesoplasma florum L1	Mesoplasma, Entomoplasmataceae, Entomoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
2653675.3	Hormoscilla sp. SP5CHS1	Hormoscilla, Gomontiellaceae, Oscillatoriales, Oscillatoriophycideae, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2653855.3	Aquisphaera sp. JC650	Tautonia, Isosphaeraceae, Isosphaerales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
2654184.5	Candidatus Hydrogenedens sp. strain RI_113	Candidatus Hydrogenedens, Candidatus Hydrogenedentes, FCB group, Bacteria, cellular organisms
2654547.3	Pseudactinotalea sp. HY158	Pseudactinotalea, Cellulomonadaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2656650.3	Auraticoccus sp. F435	Auraticoccus, Propionibacteriaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
266117.10	Rubrobacter xylanophilus DSM 9941	Rubrobacter, Rubrobacteraceae, Rubrobacterales, Rubrobacteria, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2662261.3	Raineyella sp. CBA3103	Raineyella, Propionibacteriaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2662363.3	Alistipes sp. dk3624	Alistipes, Rikenellaceae, Bacteroidales, Bacteroidia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2663809.3	Nordella sp. OAE833	Nordella, Hyphomicrobiales incertae sedis, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2663870.3	Bosea sp. OAE506	Bosea, Boseaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2665156.5	Candidatus Mycosynbacter amalyticus JR1	Candidatus Mycosynbacter, Candidatus Saccharibacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2665158.3	Nakamurella sp. YIM 132087	Nakamurella, Nakamurellaceae, Nakamurellales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2665646.3	Alicyclobacillus sp. SO9	Alicyclobacillus, Alicyclobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2665650.3	Candidatus Udaeobacter sp. strain AEW3	Candidatus Udaeobacter, Chthoniobacteraceae, Chthoniobacterales, Spartobacteria, Verrucomicrobia, PVC group, Bacteria, cellular organisms
2666341.3	Candidatus Methanofastidiosum sp. strain Ch133	Candidatus Methanofastidiosum, Candidatus Methanofastidiosa, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
2666344.11	Candidatus Poseidonia sp. strain BS301-5m-G56	Candidatus Poseidonia, Candidatus Poseidoniaceae, Candidatus Poseidoniales, Candidatus Poseidoniia, Candidatus Thermoplasmatota, Archaea, cellular organisms
2670412.5	Candidatus Thalassarchaeum sp. strain BS30m-G33	Candidatus Thalassarchaeum, Candidatus Thalassarchaeaceae, Candidatus Poseidoniales, Candidatus Poseidoniia, Candidatus Thermoplasmatota, Archaea, cellular organisms
2675773.3	Enterobacteriaceae endosymbiont of Donacia cincticornis strain DcincSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675774.3	Enterobacteriaceae endosymbiont of Donacia cinerea strain DcinSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675775.3	Enterobacteriaceae endosymbiont of Donacia clavipes strain DclaSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675778.3	Enterobacteriaceae endosymbiont of Donacia fulgens strain DfulgSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675781.3	Enterobacteriaceae endosymbiont of Donacia provostii strain DprovSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675787.3	Enterobacteriaceae endosymbiont of Donacia tomentosa strain DtomSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675790.3	Enterobacteriaceae endosymbiont of Macroplea appendiculata strain MappSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675795.3	Enterobacteriaceae endosymbiont of Plateumaris pusilla strain PpusSym	Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2675798.4	Chlamydia sp. 17-3921 strain 17-3921_L98	Chlamydia, Chlamydia/Chlamydophila group, Chlamydiaceae, Chlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
267608.8	Ralstonia solanacearum GMI1000	Ralstonia, Burkholderiaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
267747.3	Propionibacterium acnes KPA171202	Cutibacterium, Propionibacteriaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
267748.5	Mycoplasma mobile 163K	Mesomycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
2678502.3	Facklamia sp. 253	Facklamia, Aerococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2681470.3	Chlamydiifrater volucris strain 15-2067_O50	Chlamydiifrater, Chlamydiaceae, Chlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
2681555.3	Fodinicola sp. GKU 173	Fodinicola, Corynebacteriales incertae sedis, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
